,elapsedTime,v5,mlii
2348,6.522,-0.275,-0.18
2349,6.525,-0.29,-0.17
2350,6.528,-0.32,-0.165
2351,6.531000000000001,-0.3,-0.16
2352,6.5329999999999995,-0.295,-0.16
2353,6.5360000000000005,-0.27,-0.18
2354,6.539,-0.265,-0.19
2355,6.542000000000001,-0.27,-0.205
2356,6.544,-0.285,-0.19
2357,6.547000000000001,-0.3,-0.19
2358,6.55,-0.31,-0.17
2359,6.553,-0.315,-0.185
2360,6.556,-0.32,-0.19
2361,6.558,-0.35,-0.195
2362,6.561,-0.37,-0.225
2363,6.564,-0.365,-0.215
2364,6.567,-0.365,-0.2
2365,6.569,-0.365,-0.205
2366,6.572,-0.37,-0.205
2367,6.575,-0.37,-0.205
2368,6.577999999999999,-0.37,-0.22
2369,6.581,-0.38,-0.21
2370,6.582999999999999,-0.36,-0.21
2371,6.586,-0.375,-0.21
2372,6.5889999999999995,-0.375,-0.215
2373,6.5920000000000005,-0.4,-0.225
2374,6.593999999999999,-0.42,-0.235
2375,6.597,-0.405,-0.23
2376,6.6,-0.4,-0.205
2377,6.603,-0.385,-0.215
2378,6.606,-0.38,-0.225
2379,6.608,-0.4,-0.225
2380,6.611000000000001,-0.415,-0.22
2381,6.614,-0.405,-0.22
2382,6.617000000000001,-0.395,-0.215
2383,6.619,-0.395,-0.225
2384,6.622000000000001,-0.395,-0.225
2385,6.625,-0.41,-0.255
2386,6.627999999999999,-0.43,-0.275
2387,6.631,-0.44,-0.29
2388,6.632999999999999,-0.455,-0.29
2389,6.636,-0.49,-0.315
2390,6.638999999999999,-0.485,-0.33
2391,6.642,-0.52,-0.305
2392,6.644,-0.57,-0.245
2393,6.647,-0.575,-0.115
2394,6.65,-0.525,-0.025
2395,6.653,-0.42,0.03
2396,6.656000000000001,-0.305,0.08
2397,6.6579999999999995,-0.19,0.155
2398,6.6610000000000005,-0.02,0.265
2399,6.664,0.22,0.385
2400,6.667000000000001,0.485,0.5
2401,6.669,0.715,0.545
2402,6.672000000000001,0.845,0.45
2403,6.675,0.885,0.215
2404,6.678,0.79,-0.09
2405,6.681,0.56,-0.325
2406,6.683,0.225,-0.39
2407,6.686,-0.07,-0.385
2408,6.689,-0.285,-0.365
2409,6.692,-0.425,-0.335
2410,6.694,-0.5,-0.295
2411,6.697,-0.55,-0.285
2412,6.7,-0.535,-0.27
2413,6.702999999999999,-0.5,-0.265
2414,6.706,-0.465,-0.27
2415,6.707999999999999,-0.45,-0.275
2416,6.711,-0.45,-0.285
2417,6.7139999999999995,-0.435,-0.265
2418,6.7170000000000005,-0.42,-0.25
2419,6.718999999999999,-0.41,-0.26
2420,6.722,-0.41,-0.26
2421,6.725,-0.415,-0.265
2422,6.728,-0.42,-0.27
2423,6.731,-0.425,-0.265
2424,6.733,-0.42,-0.245
2425,6.736000000000001,-0.43,-0.26
2426,6.739,-0.43,-0.255
2427,6.742000000000001,-0.44,-0.28
2428,6.744,-0.45,-0.26
2429,6.747000000000001,-0.45,-0.25
2430,6.75,-0.43,-0.25
2431,6.752999999999999,-0.43,-0.255
2432,6.756,-0.43,-0.255
2433,6.757999999999999,-0.445,-0.26
2434,6.761,-0.445,-0.26
2435,6.763999999999999,-0.44,-0.255
2436,6.767,-0.425,-0.225
2437,6.769,-0.43,-0.24
2438,6.772,-0.43,-0.245
2439,6.775,-0.425,-0.265
2440,6.778,-0.445,-0.275
2441,6.781000000000001,-0.445,-0.25
2442,6.7829999999999995,-0.43,-0.245
2443,6.7860000000000005,-0.435,-0.23
2444,6.789,-0.435,-0.24
2445,6.792000000000001,-0.445,-0.255
2446,6.794,-0.445,-0.25
2447,6.797000000000001,-0.435,-0.25
2448,6.8,-0.43,-0.245
2449,6.803,-0.425,-0.235
2450,6.806,-0.43,-0.24
2451,6.808,-0.43,-0.25
2452,6.811,-0.44,-0.25
2453,6.814,-0.42,-0.245
2454,6.817,-0.43,-0.22
2455,6.819,-0.425,-0.245
2456,6.822,-0.43,-0.245
2457,6.825,-0.44,-0.24
2458,6.827999999999999,-0.44,-0.255
2459,6.831,-0.43,-0.245
2460,6.832999999999999,-0.43,-0.225
2461,6.836,-0.415,-0.24
2462,6.8389999999999995,-0.425,-0.25
2463,6.8420000000000005,-0.43,-0.26
2464,6.843999999999999,-0.455,-0.265
2465,6.847,-0.445,-0.255
2466,6.85,-0.445,-0.24
2467,6.853,-0.43,-0.25
2468,6.856,-0.43,-0.25
2469,6.858,-0.44,-0.265
2470,6.861000000000001,-0.44,-0.26
2471,6.864,-0.435,-0.26
2472,6.867000000000001,-0.43,-0.265
2473,6.869,-0.415,-0.275
2474,6.872000000000001,-0.415,-0.27
2475,6.875,-0.425,-0.27
2476,6.877999999999999,-0.425,-0.27
2477,6.881,-0.42,-0.27
2478,6.882999999999999,-0.405,-0.245
2479,6.886,-0.405,-0.265
2480,6.888999999999999,-0.415,-0.265
2481,6.892,-0.415,-0.27
2482,6.894,-0.425,-0.285
2483,6.897,-0.43,-0.26
2484,6.9,-0.405,-0.245
2485,6.903,-0.405,-0.255
2486,6.906000000000001,-0.405,-0.265
2487,6.9079999999999995,-0.405,-0.285
2488,6.9110000000000005,-0.43,-0.295
2489,6.914,-0.415,-0.3
2490,6.917000000000001,-0.41,-0.295
2491,6.919,-0.415,-0.285
2492,6.922000000000001,-0.43,-0.32
2493,6.925,-0.445,-0.325
2494,6.928,-0.465,-0.335
2495,6.931,-0.46,-0.335
2496,6.933,-0.45,-0.33
2497,6.936,-0.455,-0.35
2498,6.939,-0.46,-0.345
2499,6.942,-0.465,-0.365
